,date,title,paragraph,length
208,2023-02,要闻央行召开2023年金融市场工作会议——推动普惠小微贷款稳定增长,会议要求，提高金融服务扩大国内需求和建设现代化产业体系的能力，支持加快构建新发展格局。深入实施中小微企业金融服务能力提升工程，进一步健全融资配套机制，推动普惠小微贷款稳定增长。会议提出，要系统性研究推进金融市场体系建设，加快完善金融市场法制和基础性制度，有序推进金融市场双向开放，提升服务实体经济和防范化解风险的能力。（记者吴秋余）中国人民银行近日召开2023年金融市场工作会议，会议提出，今年是全面贯彻党的二十大精神的开局之年，要及时分析研判经济金融运行苗头性趋势性变化，有力支持实体经济高质量发展，积极防控金融市场重点领域风险，统筹推进金融市场运行机制建设和改革发展稳定，保障金融基础设施高效稳健运行，为全面建设社会主义现代化国家开好局起好步提供有力有效的金融支持。,335.0
209,2022-06,要闻银保监会召开小微金融工作专题（电视电话）会议,6月9日，银保监会召开小微金融工作专题（电视电话）会议，深入学习贯彻近期党中央、国务院关于稳经济的决策部署，交流当前金融支持小微企业等市场主体纾困发展各项政策落实情况和工作进展，布置下一步工作。银保监会党委委员、副主席梁涛同志出席会议并讲话。,121.0
210,2022-06,要闻银保监会召开小微金融工作专题（电视电话）会议,会议指出，加大对小微企业和个体工商户等市场主体纾困解难、企稳恢复的金融支持，是稳增长、稳市场主体、保就业的重要任务，是践行金融工作政治性、人民性的重要体现。各级监管部门、各银行业金融机构要认真贯彻落实党中央、国务院决策部署，强化责任意识，持续加大对小微企业和个体工商户的金融帮扶力度，为全年完成经济社会发展目标任务作出应有的贡献。,165.0
211,2022-06,要闻银保监会召开小微金融工作专题（电视电话）会议,会议要求，各级监管部门、各银行业金融机构要抢抓时间窗口，靠前担当作为，加快政策细化落实进度，重点做好以下工作：一是面向基层抓紧制定实施办法。各银行业金融机构是延期还本付息政策的具体执行者，要着眼于政策可见、可得、可操作，抓紧制定细化落实的办法。要主动向小微客户公示优惠政策内容、条件和申办渠道，提升客户对政策的知悉度，确保应知尽知。及时优化内部业务流程和配套制度，抓好基层员工培训学习。主动跟进了解客户需求，根据实际情况提供延期还本付息、无还本续贷等服务。各级监管部门要组织做好政策宣讲辅导和监测督促，密切跟踪落实情况。,260.0
212,2022-06,要闻银保监会召开小微金融工作专题（电视电话）会议,二是聚焦信贷增量供给再发力。2022年继续实现普惠型小微企业贷款“两增”目标，确保个体工商户贷款增量扩面。银行机构要层层抓实小微企业信贷计划执行，向受疫情影响严重地区进一步倾斜信贷资源。国有大型银行要确保全年新增普惠型小微企业贷款1.6万亿元。股份制银行要在完成现有信贷计划的基础上，对具备条件的地方进一步增加投放。地方法人银行要用好用足普惠小微贷款支持工具、支小再贷款等政策，进一步做大普惠型小微企业贷款增量。,206.0
213,2022-06,要闻银保监会召开小微金融工作专题（电视电话）会议,三是针对突出问题改进优化金融服务。对受疫情影响严重的餐饮、零售、文化、旅游、交通运输、制造业等行业企业和货车司机，要合理设定延期还本付息的条件，可适当放宽延期期限。坚持完善“敢贷愿贷能贷会贷”的专业体制机制，抓实绩效考核、尽职免责、不良容忍等机制在基层落地实施。坚决遏制不规范经营行为，严格落实信贷融资收费和服务价格管理规定。,163.0
214,2022-06,要闻银保监会召开小微金融工作专题（电视电话）会议,四是综合施策打好“组合拳”。各级监管部门要积极与当地政府部门沟通协调，争取因地制宜出台有利于经济发展和小微企业融资的政策措施，推动加强信用信息共享、风险分担。要强化内控合规管理和监管检查，严肃查处钻政策空子、虚构小微企业贷款用途套取资金的违规行为，确保国家的帮扶政策和金融资源真正用在刀刃上。江苏银保监局、重庆银保监局、工商银行、农业银行负责人分别介绍了本地区、本行金融支持小微企业等市场主体纾困发展各项政策的落实情况和工作进展。银保监会普惠金融部负责人，总部在京大型银行、股份制银行相关负责人在主会场参会。各银保监局、分局相关负责人，京外大型银行、股份制银行、地方法人银行相关负责人在当地分会场参会。,301.0
215,2022-04,要闻人民银行召开2022年金融稳定工作电视会议,近日，人民银行召开2022年金融稳定工作电视会议。会议以习近平新时代中国特色社会主义思想为指导，深入学习贯彻党的十九大、十九届历次全会和中央经济工作会议精神，落实人民银行工作会议部署，总结2021年金融稳定工作，分析当前经济金融风险形势，部署2022年重点工作。人民银行党委委员、副行长刘桂平出席会议并讲话。,154.0
216,2022-04,要闻人民银行召开2022年金融稳定工作电视会议,会议认为，2021年人民银行金融稳定系统认真贯彻落实党中央、国务院决策部署，按照国务院金融委具体要求，在行党委的正确领导下，不断完善系统性风险防控体系，持续推动金融业深化改革，稳妥处置重点领域、重点区域风险，金融风险整体收敛、总体可控。金融稳定系统借鉴前期积累的宝贵经验，继续做好常态化金融风险防控，不断增强工作主动性和协同性，在精准拆弹、改革化险、抓前端治未病、建机制补短板等方面取得积极成效。,198.0
217,2022-04,要闻人民银行召开2022年金融稳定工作电视会议,会议强调，防范化解风险是金融工作永恒的主题。要清醒认识当前金融稳定工作面临的形势与挑战，防控金融风险不能有丝毫懈怠。要进一步加强党对金融工作的全面领导，继承发扬伟大建党精神，巩固拓展党史学习教育成果，不断提高政治判断力、政治领悟力、政治执行力。要将落实中央巡视整改要求与防范化解金融风险、深化金融改革开放紧密结合起来，推动金融稳定工作取得新成效。,173.0
218,2022-04,要闻人民银行召开2022年金融稳定工作电视会议,会议要求，2022年人民银行金融稳定系统要继续坚持稳中求进工作总基调，按照“稳定大局、统筹协调、分类施策、精准拆弹”的方针，突出重点、压实各方责任，切实压降存量风险、严控增量风险，抓好防范化解金融风险工作。要健全机制，推动处置机制市场化、法治化、常态化。要统筹监管资源和处置资源，强化横向协同和纵向协同，形成金融风险处置合力。要进一步强化系统观念，坚持底线思维，增强忧患意识，提高防控能力，确保各项部署落实到位，构建更加强健有效的金融安全网，守住不发生系统性金融风险的底线，坚决维护经济社会大局稳定，以实际行动迎接党的二十大胜利召开。人民银行各分行、营业管理部、省会（首府）城市中心支行、副省级城市中心支行以及人民银行有关司局和单位负责同志参加了会议。,326.0
